user_id,anonymousId,first_name,last_name,date_of_birth,gender,email,phone_number,address,country,account_creation_date,province,zip_code,customer_tier
CUST-A000078,21a173a7-fca6-4b00-9009-460f497abd45,Nattawun,Tungkasethakul,2021-11-03T00:00:00+07:00,Other,nattawun.tungkasethakul@hotmailx.com,+6617789261,594/41 ถ.แน่นดุจป้อม ตำบลนาหินลาดเล็ก อำเภอศรีสงคราม เลย 39780,Thailand,2024-01-25T00:00:00+07:00,เลย,39780,Silver
CUST-A000079,bb4faa85-08c4-43a6-abd9-b19b015233c1,Parin,Lertsattayanusak,2002-04-13T00:00:00+07:00,Male,parin.lertsattayanusak@gmailx.com,+6617871541,62/75 ซ.แนวพนิช ห้วยขวาง ชัยภูมิ 35210,Thailand,2024-03-02T00:00:00+07:00,ชัยภูมิ,35210,Silver
CUST-A000080,1f9cb0be-9163-4a79-a557-a7d4e4997bc8,Chanikan,Wannapaitoonsri,1932-01-18T00:00:00+07:00,Male,chanikan.wannapaitoonsri@gmailx.com,+6618812437,04/6 ถนนบุญญาภิรมย์ ตำบลดอนสมบูรณ์ อำเภอพรเจริญ พระนครศรีอยุธยา 70050,Thailand,2024-04-10T00:00:00+07:00,พระนครศรีอยุธยา,70050,Silver
CUST-A000081,6da5618e-2a4b-4e52-a0f4-bb2f945e577e,Parin,Prachayaroch,1977-05-03T00:00:00+07:00,Female,parin.prachayaroch@gmailx.com,+6614454609,73 หมู่ 50 ถ.นิลวรรณ ตำบลเขาพระนอน จังหวัดสตูล 75960,Thailand,2023-08-29T00:00:00+07:00,สตูล,75960,Silver
CUST-A000082,c148f31a-e45e-43bd-9505-7bde55cc99ed,Peem,Phusilarungrueng,1930-06-16T00:00:00+07:00,Female,peem.phusilarungrueng@gmailx.com,+6613281447,0 ถนนแนวพญา อิตื้อ ภาษีเจริญ สุพรรณบุรี 74190,Thailand,2024-04-25T00:00:00+07:00,สุพรรณบุรี,74190,Gold
CUST-A000083,885123cb-df54-40d4-aa58-a831e04762ca,Tunradee,Youprasert,1968-05-11T00:00:00+07:00,Male,tunradee.youprasert@gmailx.com,+6612111848,0/9 ถนนจันทา ต.ท่าเรือ จ.สมุทรสาคร 88970,Thailand,2023-10-08T00:00:00+07:00,สมุทรสาคร,88970,Gold
CUST-A000084,9fa3615d-405b-4cb3-9784-04c84d7f7547,Nichakarn,Sittisaowapak,1919-04-05T00:00:00+06:42,Male,nichakarn.sittisaowapak@gmailx.com,+6617795191,69 ถ.ศรีเผด็จ อ.นาทม เลย 54660,Thailand,2024-05-13T00:00:00+07:00,เลย,54660,Gold
CUST-A000085,863786f8-2eda-4c17-9b2f-37f35c3aa2a6,Nichakarn,Chaihirankarn,1926-05-25T00:00:00+07:00,Female,nichakarn.chaihirankarn@hotmailx.com,+6619151786,737/9 ถนนดีตพันธุ์ อ.หนองบัวแดง จ.ชัยภูมิ 75800,Thailand,2024-01-31T00:00:00+07:00,ชัยภูมิ,75800,Gold
CUST-A000086,7ac43e11-21c9-453b-bd25-cc205bc0d10b,Pattatomporn,Lertsattayanusak,1970-03-31T00:00:00+07:00,Other,pattatomporn.lertsattayanusak@gmailx.com,+6612926847,79 หมู่ 3 ถนนธนรักษ์ แม่ลาว จ.จันทบุรี 28560,Thailand,2023-10-25T00:00:00+07:00,จันทบุรี,28560,Gold
CUST-A000087,87f32677-0f40-47a0-a823-bc39ef024110,Nichakarn,Pichpandecha,2009-06-27T00:00:00+07:00,Other,nichakarn.pichpandecha@gmailx.com,+6615192052,3/9 ถ.ตัณสถิตย์ ตำบลยางตลาด อำเภอคลองใหญ่ จังหวัดขอนแก่น 57040,Thailand,2023-08-09T00:00:00+07:00,ขอนแก่น,57040,Gold
CUST-A000088,f96508ff-c615-4dc1-8ade-5da60c30f136,Chayanin,Sujjaboriboon,1993-04-09T00:00:00+07:00,Male,chayanin.sujjaboriboon@hotmailx.com,+6611895335,135/3 ถ.ดุษฎีวนิช อ.คอนสาร นครราชสีมา 65380,Thailand,2023-07-19T00:00:00+07:00,นครราชสีมา,65380,Gold
CUST-A000089,1bfc5a92-e898-4a51-bf7f-a58f85e0bb4c,Supasit,Prakalpawong,2000-06-17T00:00:00+07:00,Other,supasit.prakalpawong@gmailx.com,+6619342412,7 ถ.ธูปะวิโรจน์ ต.ห้วยบัวบาน อ.ศรีวิไล สงขลา 47480,Thailand,2024-01-03T00:00:00+07:00,สงขลา,47480,Gold
CUST-A000090,5b6287be-1ac0-4817-ae50-8c091c6574b0,Pattamon,Charoensuksopol,1981-02-23T00:00:00+07:00,Other,pattamon.charoensuksopol@gmailx.com,+6615949720,697 ถนนยาปะโลหิต ต.โนนแดง อ.ปลาปาก อุบลราชธานี 12350,Thailand,2024-04-03T00:00:00+07:00,อุบลราชธานี,12350,Gold
CUST-A000091,9d6e04c6-56ba-479f-830d-e13dd3b88a7d,Phenphitcha,Pianduangsri,1989-01-29T00:00:00+07:00,Female,phenphitcha.pianduangsri@gmailx.com,+6619311476,0/3 ถ.ทำประดู่ อ.ศรีสงคราม ปทุมธานี 72140,Thailand,2024-04-26T00:00:00+07:00,ปทุมธานี,72140,Gold
CUST-A000092,23af28ff-d741-4dd8-838e-f3cc714e8c4d,Peem,Prayoonhong,2021-11-16T00:00:00+07:00,Female,peem.prayoonhong@hotmailx.com,+6614154027,28 หมู่ 50 ถ.ถนัดภาษา ต.หนองอิเฒ่า อ.แม่ลาว พระนครศรีอยุธยา 47770,Thailand,2023-12-27T00:00:00+07:00,พระนครศรีอยุธยา,47770,Gold
CUST-A000093,34c4c5d7-b3d4-44c0-9c30-09b393d5295d,Peem,Pitanuwat,1991-12-27T00:00:00+07:00,Male,peem.pitanuwat@gmailx.com,+6616087288,3/8 ถนนไทยแท้ ศรีสงคราม จ.ศรีสะเกษ 63740,Thailand,2024-05-07T00:00:00+07:00,ศรีสะเกษ,63740,Gold
CUST-A000094,1b038371-953f-45e3-afd7-9d1c058085c1,Yanisa,Anekvorakul,1959-03-24T00:00:00+07:00,Male,yanisa.anekvorakul@hotmailx.com,+6615134117,7/7 ถนนดุริยพันธุ์ ตำบลบางตลาดเหนือ อำเภอบางสะพานน้อย ลำพูน 25510,Thailand,2024-01-25T00:00:00+07:00,ลำพูน,25510,Gold
CUST-A000095,e8baba71-799e-4018-9880-d422c3923c16,Wasin,Norramon,2015-12-22T00:00:00+07:00,Female,wasin.norramon@gmailx.com,+6616951994,789/04 ถนนศรีอุ่น ต.บางโรง อ.หนองบัวระเหว สระแก้ว 19810,Thailand,2023-07-30T00:00:00+07:00,สระแก้ว,19810,Gold
CUST-A000096,365010dd-daf5-4ad4-ab40-c5d2579e983a,Pannawich,Kittakun,1930-04-29T00:00:00+07:00,Male,pannawich.kittakun@gmailx.com,+6611561034,881/5 ถ.นพตระกูล ต.ปากคม อ.บ้านแพง สมุทรสงคราม 76140,Thailand,2023-09-11T00:00:00+07:00,สมุทรสงคราม,76140,Gold
CUST-A000097,1c3258f9-148a-49cc-a556-c70c349e3d3b,Parin,Bunlerngsri,1921-02-25T00:00:00+07:00,Male,parin.bunlerngsri@gmailx.com,+6619390983,0 ถนนนิลวิมล เลย 31490,Thailand,2023-07-20T00:00:00+07:00,เลย,31490,Elite
CUST-A000098,c4973007-b4bc-4fbb-88af-3f9b734774c6,Thanatcha,Methavorakul,2008-01-18T00:00:00+07:00,Male,thanatcha.methavorakul@gmailx.com,+6617868244,61/99 ถนนวะคีมัน อำเภอศรีวิไล สตูล 94810,Thailand,2023-09-06T00:00:00+07:00,สตูล,94810,Elite
CUST-A000099,e044f6ff-e44e-48cf-a355-8ab591fad924,Yada,Sireelert,2016-10-26T00:00:00+07:00,Male,yada.sireelert@gmailx.com,+6616343543,742 ถ.เขียวอ่อน หนองบัวแดง ตราด 18680,Thailand,2024-06-17T00:00:00+07:00,ตราด,18680,Elite
CUST-A000100,599f1a56-23a7-44d3-bf91-d6fcdbfe40ab,Sittikorn,Habpanom,1951-05-15T00:00:00+07:00,Female,sittikorn.habpanom@gmailx.com,+6613818945,02/62 ถนนถนัดการยนต์ แก้งคร้อ จ.ศรีสะเกษ 95340,Thailand,2024-02-26T00:00:00+07:00,ศรีสะเกษ,95340,Elite
