user_id,anonymousId,first_name,last_name,date_of_birth,gender,email,phone_number,address,country,account_creation_date,province,zip_code,customer_tier
CUST-A001079,4f807cde-2b21-4ca1-97c5-1a463684a471,Pornchanok,Polauaypon,1944-05-29T00:00:00+07:00,Female,pornchanok.polauaypon@gmailx.com,+6616699843,24 หมู่ 31 หมู่บ้านเสรี เมือง สมุทรสาคร 15750,Thailand,2023-10-25T00:00:00+07:00,สมุทรสาคร,15750,Silver
CUST-A001080,1abdb19a-036a-4cbf-96eb-1df414bcd842,Pakjira,Pitanuwat,1967-06-05T00:00:00+07:00,Female,pakjira.pitanuwat@hotmailx.com,+6614090681,568/94 ถ.นพคเชนทร์ ตำบลทุ่งต่อใหญ่ อำเภอเนินสง่า สิงห์บุรี 83200,Thailand,2023-11-07T00:00:00+07:00,สิงห์บุรี,83200,Silver
CUST-A001081,a39398cb-77ea-4940-8ff3-9f18628b8cd2,Wasin,Youprasert,1909-06-29T00:00:00+06:42,Other,wasin.youprasert@gmailx.com,+6617880700,72/6 ถ.นิระหานี แม่ลาว สมุทรสาคร 93640,Thailand,2023-10-30T00:00:00+07:00,สมุทรสาคร,93640,Silver
CUST-A001082,d82e693a-fd47-46bd-9936-37c67ab9aae1,Supasit,Methavorakul,1971-02-13T00:00:00+07:00,Male,supasit.methavorakul@hotmailx.com,+6611091147,69/84 ถนนทองสีไพล หนองคาย 81020,Thailand,2024-06-28T00:00:00+07:00,หนองคาย,81020,Gold
CUST-A001083,6cb29963-4e56-47ac-816f-b9543584fded,Phenphitcha,Vinyuvanichkul,2018-05-26T00:00:00+07:00,Female,phenphitcha.vinyuvanichkul@hotmailx.com,+6613646361,10 หมู่ 74 ถนนยางสวย พะโต๊ะ คอนสวรรค์ พระนครศรีอยุธยา 88580,Thailand,2024-01-15T00:00:00+07:00,พระนครศรีอยุธยา,88580,Gold
CUST-A001084,10c315ee-1818-4b9c-a15b-b8226018a54e,Apisara,Bunlerngsri,2001-09-22T00:00:00+07:00,Other,apisara.bunlerngsri@gmailx.com,+6619468444,4/9 ซ.ถนิมมาศ ต.เกาะโพธิ์ใหญ่ อ.เทิง ตาก 54160,Thailand,2023-11-01T00:00:00+07:00,ตาก,54160,Gold
CUST-A001085,f1418689-6673-49e2-8f96-4ae174493429,Kunaporn,Sukhenai,1982-01-05T00:00:00+07:00,Other,kunaporn.sukhenai@gmailx.com,+6618683243,02/05 ถนนฉายแสง เรณูนคร น่าน 64350,Thailand,2024-06-03T00:00:00+07:00,น่าน,64350,Gold
CUST-A001086,23596fdf-613c-4cba-8e21-a7faa9c8dba7,Chanikan,Methavorakul,1985-06-11T00:00:00+07:00,Other,chanikan.methavorakul@hotmailx.com,+6611981463,9 ถ.ธรรมสถิตไพศาล ต.เขาขาวใต้ อ.ซับใหญ่ จันทบุรี 62270,Thailand,2024-06-18T00:00:00+07:00,จันทบุรี,62270,Gold
CUST-A001087,13ab6c89-dd35-4153-97f5-26bc6abbfa4a,Jitrin,Todsapornpitakul,1928-12-21T00:00:00+07:00,Female,jitrin.todsapornpitakul@gmailx.com,+6619227595,364 ถ.ถนอมพล อ.เขาสมิง กระบี่ 81910,Thailand,2023-11-27T00:00:00+07:00,กระบี่,81910,Gold
CUST-A001088,06511864-c0e8-41d1-b665-8d3c623e758c,Ratchanon,Titipatrayunyong,2024-02-25T00:00:00+07:00,Male,ratchanon.titipatrayunyong@hotmailx.com,+6616043981,4/0 ถนนทองลาภ ตำบลท่าเรือ อำเภอคลองใหญ่ จังหวัดสุโขทัย 55730,Thailand,2024-06-15T00:00:00+07:00,สุโขทัย,55730,Gold
CUST-A001089,85438adc-6439-4760-a7a9-7c1fead7c1ea,Wasin,Phusilarungrueng,1925-01-18T00:00:00+07:00,Male,wasin.phusilarungrueng@gmailx.com,+6618188842,974/9 ถ.พรสีมา บางโรง หนองบัวระเหว กาฬสินธุ์ 80840,Thailand,2023-09-20T00:00:00+07:00,กาฬสินธุ์,80840,Gold
CUST-A001090,4a07fbdd-46a3-4dd7-b0e2-2290f636d4df,Chanikan,Sorattanachai,2014-08-16T00:00:00+07:00,Other,chanikan.sorattanachai@gmailx.com,+6614855839,69 หมู่ 3 ถนนถนอมมนุษย์ ต.บัวบาน จ.สุโขทัย 19300,Thailand,2023-09-04T00:00:00+07:00,สุโขทัย,19300,Gold
CUST-A001091,f7117b36-28f0-44b2-96ae-e49ff4f3f95a,Chalisa,Phusilarungrueng,1995-03-25T00:00:00+07:00,Other,chalisa.phusilarungrueng@hotmailx.com,+6611957776,10 หมู่ 4 ถนนพงศ์ฉบับนภา ต.วัดนาวง อ.เวียงชัย จ.ฉะเชิงเทรา 29600,Thailand,2023-12-13T00:00:00+07:00,ฉะเชิงเทรา,29600,Gold
CUST-A001092,02d96f24-5e04-48ea-aa73-928467a75730,Supasita,Turongkinanon,2020-09-04T00:00:00+07:00,Other,supasita.turongkinanon@gmailx.com,+6614268706,019/91 ถนนวิลาสินี เทิง จ.มหาสารคาม 23010,Thailand,2023-12-28T00:00:00+07:00,มหาสารคาม,23010,Gold
CUST-A001093,8654093b-c8a7-4d31-91f3-85332dad796b,Peem,Matinawin,1925-08-02T00:00:00+07:00,Male,peem.matinawin@gmailx.com,+6612106141,8/3 ถนนเตมิยะเดช เนินขามเหนือ เทิง สมุทรปราการ 76560,Thailand,2024-04-30T00:00:00+07:00,สมุทรปราการ,76560,Gold
CUST-A001094,2921afd6-02c1-4624-917a-3c472ef3e666,Parin,Vinyuvanichkul,2024-03-02T00:00:00+07:00,Male,parin.vinyuvanichkul@gmailx.com,+6619020383,76/9 ถ.ขันธุลา ตำบลเกาะโพธิ์ อำเภอนาหว้า ภูเก็ต 21580,Thailand,2024-06-21T00:00:00+07:00,ภูเก็ต,21580,Gold
CUST-A001095,d699286d-0b6d-4ce5-bd4b-210f3121fe5c,Chanya,Prakalpawong,1916-07-06T00:00:00+06:42,Male,chanya.prakalpawong@hotmailx.com,+6614276049,90/4 ถ.ดาบเงิน ต.เกาะหวายเล็ก จ.นครพนม 23930,Thailand,2023-08-13T00:00:00+07:00,นครพนม,23930,Gold
CUST-A001096,d3013f40-784d-45c0-993d-8eb46f21fb6f,Todsawun,Sukhenai,1943-02-15T00:00:00+07:00,Female,todsawun.sukhenai@hotmailx.com,+6614370273,35 หมู่ 5 ถนนเลิศกิ่ง บ้านเขาขาว เฉลิมพระเกียรติ ชัยนาท 18510,Thailand,2023-08-28T00:00:00+07:00,ชัยนาท,18510,Gold
CUST-A001097,f32b0c2e-3a5e-40a7-ad41-fc08f8f7f14c,Chanya,Charoensuksopol,1929-03-01T00:00:00+07:00,Male,chanya.charoensuksopol@gmailx.com,+6614611206,027 ถนนไทยแท้ เทพศิรินทร์ วังยาง อุดรธานี 71020,Thailand,2023-10-05T00:00:00+07:00,อุดรธานี,71020,Elite
CUST-A001098,2d0fb229-f063-4dfa-a6b8-b9ad53d16ab1,Pattamon,Chomsri,1981-02-07T00:00:00+07:00,Female,pattamon.chomsri@gmailx.com,+6619581846,0 ถนนทีฆะ อำเภอคอนสาร อำนาจเจริญ 64680,Thailand,2024-07-17T00:00:00+07:00,อำนาจเจริญ,64680,Elite
CUST-A001099,d61e7e06-c89b-42d5-a668-d5ea95a0c832,Wassaya,Habpanom,1999-09-03T00:00:00+07:00,Male,wassaya.habpanom@gmailx.com,+6614063929,4 ถ.ยาปะโลหิต ยางตลาด ปัตตานี 64180,Thailand,2023-09-07T00:00:00+07:00,ปัตตานี,64180,Elite
CUST-A001100,f686a96a-8816-4344-a334-a350aaa3fd71,Atit,Chaihirankarn,2009-10-09T00:00:00+07:00,Female,atit.chaihirankarn@hotmailx.com,+6619403616,240/9 ถ.นกทอง อ.คอนสวรรค์ นครพนม 55520,Thailand,2023-11-26T00:00:00+07:00,นครพนม,55520,Elite
