user_id,anonymousId,first_name,last_name,date_of_birth,gender,email,phone_number,address,country,account_creation_date,province,zip_code,customer_tier
CUST-A000318,6d10831a-411e-4225-a219-fdcd7abacd13,Thanatcha,Benchapatranon,2018-02-05T00:00:00+07:00,Female,thanatcha.benchapatranon@gmailx.com,+6612759727,054/9 ถนนตะละภัฏ ทุ่งต่อ แม่ลาว ปทุมธานี 82070,Thailand,2024-01-15T00:00:00+07:00,ปทุมธานี,82070,Bronze
CUST-A000319,17dda5cc-7e00-469d-8338-90f4237ff2f6,Tunchanok,Permchart,1918-07-03T00:00:00+06:42,Female,tunchanok.permchart@gmailx.com,+6612854610,6 ถนนไทไชโย ต.เขากอบเล็ก อ.เนินสง่า จ.ลพบุรี 29910,Thailand,2023-08-09T00:00:00+07:00,ลพบุรี,29910,Bronze
CUST-A000320,9c961557-86f5-49cc-8300-26537b9dfaee,Darin,Turongkinanon,1955-08-08T00:00:00+07:00,Female,darin.turongkinanon@hotmailx.com,+6619547596,4/3 ถนนนวลเพ็ง สุรินทร์ 41100,Thailand,2024-05-24T00:00:00+07:00,สุรินทร์,41100,Bronze
CUST-A000321,58908e45-1b3e-467d-af7e-b0ff745018e0,Parin,Pichpandecha,1917-08-05T00:00:00+06:42,Female,parin.pichpandecha@hotmailx.com,+6619280469,247/5 ถ.ตระกูลไม้เรียง ตำบลนาเชือก อำเภอเฉลิมพระเกียรติ ขอนแก่น 31900,Thailand,2024-05-19T00:00:00+07:00,ขอนแก่น,31900,Bronze
CUST-A000322,23adfe1f-c6b3-4d72-a5e0-1ea404f9cade,Arisara,Choeychuen,2010-09-25T00:00:00+07:00,Male,arisara.choeychuen@hotmailx.com,+6611950276,23 หมู่ 0 ถนนบัวเผื่อน เขาสมิง จ.กทม. 32950,Thailand,2024-05-07T00:00:00+07:00,กรุงเทพมหานคร,32950,Bronze
CUST-A000323,d176e53e-8e02-421d-ba0d-bca922492f7b,Pattapon,Wimolnot,1998-10-20T00:00:00+07:00,Female,pattapon.wimolnot@hotmailx.com,+6612981969,50/93 ถ.เยาวธนโชค ต.พะโต๊ะ อ.นาแก จ.หนองบัวลำภู 14420,Thailand,2024-05-29T00:00:00+07:00,หนองบัวลำภู,14420,Bronze
CUST-A000324,acb38e80-6d57-457c-8945-5d1c0da0cc8f,Pitipat,Wasunun,1997-09-21T00:00:00+07:00,Other,pitipat.wasunun@gmailx.com,+6612313264,65 หมู่ 40 ถ.กุมารบุญ ปากคม จ.นครราชสีมา 89790,Thailand,2023-11-09T00:00:00+07:00,นครราชสีมา,89790,Bronze
CUST-A000325,b0e2dee6-4e5d-4e52-859a-31508c6b93a5,Suwijuk,Sittisaowapak,1965-05-11T00:00:00+07:00,Male,suwijuk.sittisaowapak@hotmailx.com,+6619236482,021/5 ถนนนุ่มกัน ต.พะโต๊ะ อ.ป้อมปราบศัตรูพ่าย ประจวบคีรีขันธ์ 88220,Thailand,2023-10-11T00:00:00+07:00,ประจวบคีรีขันธ์,88220,Bronze
CUST-A000326,42f8965d-851e-4e49-8e25-a58a458025cf,Suvakit,Posalee,1967-05-20T00:00:00+07:00,Male,suvakit.posalee@hotmailx.com,+6616226678,92/56 ถ.เพียยา อ.ปากคาด จ.ยะลา 19060,Thailand,2023-09-03T00:00:00+07:00,ยะลา,19060,Bronze
CUST-A000327,9fa45bea-c98d-453d-ab87-a3ecb2fa67de,Pornchanok,Methavorakul,1921-01-20T00:00:00+07:00,Male,pornchanok.methavorakul@gmailx.com,+6619661033,243/1 ถ.แก้วอยู่ บางกุ้ง นาแก สุโขทัย 30630,Thailand,2024-05-06T00:00:00+07:00,สุโขทัย,30630,Bronze
CUST-A000328,b1cce016-0385-4637-8ac0-edb1214098ec,Pintusorn,Thantananont,1969-06-30T00:00:00+07:00,Male,pintusorn.thantananont@hotmailx.com,+6613466413,89/44 ถ.หอมพิกุล อำเภอเมือง จังหวัดกาฬสินธุ์ 53900,Thailand,2024-01-12T00:00:00+07:00,กาฬสินธุ์,53900,Bronze
CUST-A000329,87e28bc8-25a6-478a-9b97-e8d270eb91cc,Sitiwat,Kongsri,1992-02-08T00:00:00+07:00,Female,sitiwat.kongsri@gmailx.com,+6619987161,78 หมู่ 6 ถนนพีระเพ็ญกุล ป้อมปราบศัตรูพ่าย จ.อุตรดิตถ์ 21510,Thailand,2024-05-16T00:00:00+07:00,อุตรดิตถ์,21510,Bronze
CUST-A000330,edf2673e-0f48-40d2-863b-f91f1d12f25f,Arisara,Sujjaboriboon,2014-01-08T00:00:00+07:00,Female,arisara.sujjaboriboon@hotmailx.com,+6619714943,60 หมู่ 6 ถ.ยางสวย บางดี จ.ตาก 56620,Thailand,2024-01-15T00:00:00+07:00,ตาก,56620,Bronze
CUST-A000331,c840cdc4-d22f-4aff-9334-8f75cc3368d0,Phenphitcha,Pianduangsri,1945-09-11T00:00:00+07:00,Male,phenphitcha.pianduangsri@hotmailx.com,+6618473544,66 หมู่ 61 ถนนพงศ์ฉบับนภา ชัยนาท 71110,Thailand,2024-03-07T00:00:00+07:00,ชัยนาท,71110,Bronze
CUST-A000332,f93f227c-6869-46ee-afc4-b63cb727abfb,Patchaploy,Kongchayasukawut,1986-05-22T00:00:00+07:00,Other,patchaploy.kongchayasukawut@hotmailx.com,+6618870904,88 หมู่ 29 ถนนสุวรรณหงษ์ ตำบลบางแค อำเภอภาษีเจริญ กาญจนบุรี 58130,Thailand,2024-01-22T00:00:00+07:00,กาญจนบุรี,58130,Bronze
CUST-A000333,4bd6c77b-9d6d-4e42-ba9d-60299f661b67,Chawin,Sittisaowapak,1992-05-30T00:00:00+07:00,Female,chawin.sittisaowapak@hotmailx.com,+6612340901,23 ถ.ทรัพย์ธำรงค์ ต.เกาะหวายใต้ อ.ปากคาด จ.บุรีรัมย์ 41400,Thailand,2023-12-23T00:00:00+07:00,บุรีรัมย์,41400,Bronze
CUST-A000334,8095e0e1-3156-4ac6-a1f6-501e8aea867f,Pada,Youprasert,2013-12-02T00:00:00+07:00,Female,pada.youprasert@gmailx.com,+6612954092,773/1 ถนนดวงทับทิม ตำบลบึงลำภูรา อำเภอภาษีเจริญ น่าน 37980,Thailand,2023-08-07T00:00:00+07:00,น่าน,37980,Bronze
CUST-A000335,33858bc8-b76e-4e22-81c1-9dcbf5fc6b25,Nutwadee,Permchart,1960-05-29T00:00:00+07:00,Other,nutwadee.permchart@hotmailx.com,+6616807339,69 หมู่ 53 ถ.ทองปากน้ำ ต.เทพศิรินทร์ใต้ อ.ภูเขียว จ.ราชบุรี 65080,Thailand,2024-01-31T00:00:00+07:00,ราชบุรี,65080,Bronze
CUST-A000336,19478314-c406-415c-8987-650cdf73f5b9,Sarunporn,Youprasert,1918-05-03T00:00:00+06:42,Male,sarunporn.youprasert@gmailx.com,+6613503075,78 หมู่ 50 ถ.นิลวิมล อำเภอคอนสวรรค์ จังหวัดราชบุรี 97800,Thailand,2024-03-02T00:00:00+07:00,ราชบุรี,97800,Bronze
CUST-A000337,4e1a4ff6-5c94-463a-80b9-dc78b565ec44,Nutkrita,Bunlerngsri,1917-08-08T00:00:00+06:42,Male,nutkrita.bunlerngsri@gmailx.com,+6614478724,4/9 ถ.ถนอมพล อ.นาแก จ.นราธิวาส 16910,Thailand,2024-07-15T00:00:00+07:00,นราธิวาส,16910,Bronze
CUST-A000338,b1d9e914-3fa5-44bf-a041-f8cdc98804ad,Pannawich,Sireelert,1988-12-01T00:00:00+07:00,Other,pannawich.sireelert@gmailx.com,+6617182001,23 ถนนทวีเดช ตำบลเกาะโพธิ์ อำเภอบางสะพานน้อย จังหวัดอ่างทอง 91990,Thailand,2024-05-21T00:00:00+07:00,อ่างทอง,91990,Bronze
CUST-A000339,f460daa1-6dfd-4467-af21-d36d35720255,Chanikan,Pongpanitch,1917-05-08T00:00:00+06:42,Other,chanikan.pongpanitch@gmailx.com,+6616283924,798 ถ.ทองแท้ อ.เทพสถิต ราชบุรี 72150,Thailand,2024-05-15T00:00:00+07:00,ราชบุรี,72150,Bronze
CUST-A000340,ad37385c-f8f4-46b0-a991-52e5eea5c113,Arisara,Wannapaitoonsri,2024-02-07T00:00:00+07:00,Female,arisara.wannapaitoonsri@hotmailx.com,+6616601505,87 ถ.ทองเนื้อดี ดอนสมบูรณ์ จ.มหาสารคาม 86570,Thailand,2023-11-14T00:00:00+07:00,มหาสารคาม,86570,Bronze
CUST-A000341,ff85f45d-909b-4742-8867-0fa445de061b,Anon,Vinyuvanichkul,2004-01-23T00:00:00+07:00,Male,anon.vinyuvanichkul@hotmailx.com,+6611566637,51/17 ถนนนาคพันธุ์ ตำบลยางตลาด อำเภอเวียงแก่น พระนครศรีอยุธยา 27480,Thailand,2023-08-17T00:00:00+07:00,พระนครศรีอยุธยา,27480,Bronze
CUST-A000342,60293b39-e04b-49ea-98af-37c316cb710e,Pada,Vinyuvanichkul,2018-07-22T00:00:00+07:00,Male,pada.vinyuvanichkul@hotmailx.com,+6616631188,9/1 ถ.ดุษฎีวนิช ตำบลนาดี อำเภอเขาสมิง อุตรดิตถ์ 39510,Thailand,2024-01-14T00:00:00+07:00,อุตรดิตถ์,39510,Bronze
CUST-A000343,20fb7604-f397-45e0-b0c4-cb546ea4ed2d,Pitipat,Chaisatit,1929-07-21T00:00:00+07:00,Female,pitipat.chaisatit@hotmailx.com,+6619085745,3 ถนนบุญบำรุง คอนสาร บุรีรัมย์ 91600,Thailand,2023-07-26T00:00:00+07:00,บุรีรัมย์,91600,Bronze
CUST-A000344,9031cbda-0c42-4d5a-8004-028d4b32d590,Noppakao,Pongpanitch,1986-08-12T00:00:00+07:00,Other,noppakao.pongpanitch@hotmailx.com,+6615915908,80/07 ถนนถนัดการเขียน ต.คลองขาม จ.อุทัยธานี 20260,Thailand,2024-06-12T00:00:00+07:00,อุทัยธานี,20260,Bronze
CUST-A000345,a7fc4607-3e7b-4547-86e4-c9f925415328,Wassaya,Pothanun,1973-04-01T00:00:00+07:00,Female,wassaya.pothanun@hotmailx.com,+6618917081,78/0 ถ.ตราชู ต.เขาขาว อ.เรณูนคร จ.ตาก 15100,Thailand,2024-01-16T00:00:00+07:00,ตาก,15100,Bronze
CUST-A000346,b0b9f3af-b091-412c-8e7d-07975a8f81ab,Pakjira,Pothanun,1944-04-14T00:00:00+07:00,Male,pakjira.pothanun@gmailx.com,+6613598380,4 ถ.นฤภัย วังยาง เชียงใหม่ 17470,Thailand,2023-08-26T00:00:00+07:00,เชียงใหม่,17470,Bronze
CUST-A000347,443494f5-71a9-4e62-a6be-c8d76286b634,Patcharaporn,Bunlupong,1986-12-28T00:00:00+07:00,Other,patcharaporn.bunlupong@gmailx.com,+6613906807,028/67 หมู่บ้านเกษตร สะพานสูง หนองบัวลำภู 45610,Thailand,2023-10-12T00:00:00+07:00,หนองบัวลำภู,45610,Bronze
CUST-A000348,9f5d1579-000f-4b37-aaf4-92c9b24c3f4f,Pintusorn,Intaum,1922-05-17T00:00:00+07:00,Male,pintusorn.intaum@hotmailx.com,+6619688090,080/13 ถนนถนอมกุลบุตร ตำบลหัวงัว อำเภอปากคาด นครปฐม 64440,Thailand,2024-03-06T00:00:00+07:00,นครปฐม,64440,Bronze
CUST-A000349,ff558cff-3920-43f1-9f7b-bddae8d7d8d6,Pattamon,Suraprachit,1920-11-13T00:00:00+07:00,Male,pattamon.suraprachit@hotmailx.com,+6612499283,107 ถนนหนุนสุข ต.บัวบานใต้ อ.เทิง จ.สุพรรณบุรี 44140,Thailand,2023-11-25T00:00:00+07:00,สุพรรณบุรี,44140,Bronze
CUST-A000350,e6f10cb8-ecdb-468f-a527-396c3f771d2b,Wassaya,Intaum,1919-05-20T00:00:00+06:42,Other,wassaya.intaum@gmailx.com,+6618851194,55 หมู่ 1 ถ.ศรีเผด็จ แม่สรวย อุตรดิตถ์ 43500,Thailand,2024-05-25T00:00:00+07:00,อุตรดิตถ์,43500,Bronze
CUST-A000351,e9f866eb-fbc9-42fd-89ac-944d715b14bc,Tunchanok,Pianduangsri,1953-03-24T00:00:00+07:00,Female,tunchanok.pianduangsri@gmailx.com,+6617570869,8 ถนนไสยกิจ ดอนสมบูรณ์กลาง มุกดาหาร 85280,Thailand,2024-03-09T00:00:00+07:00,มุกดาหาร,85280,Bronze
CUST-A000352,3ad58614-9740-41ca-b4f4-a62c09667755,Darin,Chomsri,1997-01-02T00:00:00+07:00,Male,darin.chomsri@hotmailx.com,+6617188812,99 หมู่ 53 ถ.ไทไชโย ชัยภูมิ 59050,Thailand,2023-09-02T00:00:00+07:00,ชัยภูมิ,59050,Bronze
CUST-A000353,7ae8c1e2-5231-4094-a644-b6f1d3ea0ad8,Supasita,Intaum,1958-08-11T00:00:00+07:00,Other,supasita.intaum@gmailx.com,+6617914713,3/7 ถนนดาบเงิน แก้งคร้อ เชียงใหม่ 35510,Thailand,2024-01-31T00:00:00+07:00,เชียงใหม่,35510,Bronze
CUST-A000354,081169af-d0f2-4bce-842a-fc9719229418,Todsawun,Pichpandecha,1999-04-05T00:00:00+07:00,Other,todsawun.pichpandecha@hotmailx.com,+6614520487,24/91 ถ.คณานุรักษ์ ซับใหญ่ เลย 11730,Thailand,2023-08-11T00:00:00+07:00,เลย,11730,Bronze
CUST-A000355,b029e009-8b2e-47fc-bf87-c8c988cb7b4e,Supasit,Sooksawang,2020-07-14T00:00:00+07:00,Female,supasit.sooksawang@gmailx.com,+6616986965,50/43 ถนนเขียวขุ้ย ต.อุ่มเม่า อ.หนองบัวโคก จ.ตาก 75800,Thailand,2024-05-20T00:00:00+07:00,ตาก,75800,Bronze
CUST-A000356,9e81869b-1135-485a-8d45-a0fdee8d4c3e,Pornchanok,Pongpanitch,1988-10-24T00:00:00+07:00,Female,pornchanok.pongpanitch@gmailx.com,+6613283367,26/65 ถนนไชยภา ต.พะโต๊ะ อ.ศรีวิไล จ.ตรัง 93580,Thailand,2024-05-24T00:00:00+07:00,ตรัง,93580,Bronze
CUST-A000357,cce57ace-eb3e-4389-8148-c2f80dc0aaf0,Pannawich,Pasuk,1992-04-24T00:00:00+07:00,Female,pannawich.pasuk@hotmailx.com,+6612593506,3/6 ถนนธัญเสถียร เวียงแก่น จ.สระบุรี 89550,Thailand,2024-06-01T00:00:00+07:00,สระบุรี,89550,Bronze
CUST-A000358,c1f4e0e0-f96e-4a7d-81ea-77d9f0363532,Chayanin,Matinawin,2014-06-05T00:00:00+07:00,Female,chayanin.matinawin@hotmailx.com,+6612957157,73 ถ.ศรีธนะเวทย์ หนองบัวระเหว หนองคาย 95010,Thailand,2024-07-09T00:00:00+07:00,หนองคาย,95010,Bronze
CUST-A000359,416e62a8-045a-4dee-976d-16f94657292b,Nutcha,Sittisaowapak,1958-11-15T00:00:00+07:00,Male,nutcha.sittisaowapak@hotmailx.com,+6616907007,10 ซอยนับเนื่องนอ ต.ปากพลี อ.ศรีวิไล จ.พะเยา 89620,Thailand,2024-06-04T00:00:00+07:00,พะเยา,89620,Bronze
CUST-A000360,cdf75385-3243-4ca8-8bbe-b3b3d61a3d82,Pintusorn,Todsapornpitakul,1928-11-11T00:00:00+07:00,Other,pintusorn.todsapornpitakul@gmailx.com,+6614378887,032/6 ถนนน้ำทิพย์ พะโต๊ะ แก้งคร้อ ลพบุรี 34630,Thailand,2023-07-20T00:00:00+07:00,ลพบุรี,34630,Bronze
CUST-A000361,39d13cec-3bb9-45b7-ba96-c7a87fff654b,Phubes,Habpanom,1925-02-09T00:00:00+07:00,Female,phubes.habpanom@hotmailx.com,+6612511038,42 หมู่ 05 ถ.นิลสุวรรณ์ บ่อบางดี สมุทรสาคร 98410,Thailand,2023-09-06T00:00:00+07:00,สมุทรสาคร,98410,Bronze
CUST-A000362,17d337a6-35e4-4bc7-9f13-723dd51e3700,Ratchanon,Permchart,2003-09-02T00:00:00+07:00,Female,ratchanon.permchart@gmailx.com,+6612936655,258/86 ถนนถนัดรักษา ต.บางกุ้ง อ.สะพานสูง จ.มหาสารคาม 67050,Thailand,2024-07-07T00:00:00+07:00,มหาสารคาม,67050,Bronze
CUST-A000363,fd820a9b-306f-4def-abeb-29735681c5c8,Pachongruk,Prachayaroch,1979-06-22T00:00:00+07:00,Female,pachongruk.prachayaroch@gmailx.com,+6616622963,45 หมู่ 77 ถ.ทองสินธุ์ บางสะพานน้อย จ.สุโขทัย 26100,Thailand,2024-04-26T00:00:00+07:00,สุโขทัย,26100,Bronze
CUST-A000364,96d15d3f-7f95-4ee6-a6d5-703d0a4e2605,Pakjira,Pichpandecha,1911-01-26T00:00:00+06:42,Male,pakjira.pichpandecha@hotmailx.com,+6618678850,9 ถนนนานายน ตำบลบ้านคลองขามใหญ่ อำเภอภักดีชุมพล ปัตตานี 86180,Thailand,2023-11-29T00:00:00+07:00,ปัตตานี,86180,Bronze
CUST-A000365,589ab92e-9695-478e-98b6-55651e137cbc,Chayanin,Sooksawang,2010-11-05T00:00:00+07:00,Other,chayanin.sooksawang@gmailx.com,+6615514099,632/0 ถ.สังข์กรด ต.วัดปังหวานเล็ก อ.บึงกุ่ม จ.หนองบัวลำภู 42850,Thailand,2023-08-06T00:00:00+07:00,หนองบัวลำภู,42850,Bronze
CUST-A000366,fa4d9c56-6237-4738-90c2-90c15c6ac4f4,Jitrin,Prakalpawong,1993-12-19T00:00:00+07:00,Other,jitrin.prakalpawong@hotmailx.com,+6617446208,92/55 ถ.ทองสุกเลิศ อ.นาหว้า จ.ตรัง 62620,Thailand,2024-03-26T00:00:00+07:00,ตรัง,62620,Bronze
CUST-A000367,db729073-2ea8-4a86-8608-aab82e75a52a,Kulnun,Sukhenai,1984-09-17T00:00:00+07:00,Female,kulnun.sukhenai@hotmailx.com,+6615188157,2/4 ถนนเวียงจันทึก ตำบลอิตื้อเล็ก อำเภอเมือง นครปฐม 22280,Thailand,2023-07-28T00:00:00+07:00,นครปฐม,22280,Bronze
CUST-A000368,86f8e9c9-47a4-4f38-b616-7a9c5d53a76a,Nichakarn,Sooksawang,1956-08-01T00:00:00+07:00,Female,nichakarn.sooksawang@hotmailx.com,+6615582218,45/31 ถนนนาควงษ์ ต.เทพศิรินทร์ใต้ จ.สุราษฎร์ธานี 82810,Thailand,2024-05-24T00:00:00+07:00,สุราษฎร์ธานี,82810,Bronze
CUST-A000369,2fe2903b-8e87-4265-b939-0a4d63b4b7ca,Kodchaporn,Neerachapong,1921-09-12T00:00:00+07:00,Other,kodchaporn.neerachapong@gmailx.com,+6616889633,36 ถนนด้วงโสน เวียงป่าเป้า กรุงเทพฯ 45920,Thailand,2023-09-13T00:00:00+07:00,กรุงเทพมหานคร,45920,Bronze
CUST-A000370,dae04d4a-0ac7-418f-8706-108a7a1f17c2,Kunaporn,Wasunun,2010-12-29T00:00:00+07:00,Male,kunaporn.wasunun@gmailx.com,+6611083895,2/7 ถ.นิระหานี คลองใหญ่ มหาสารคาม 32020,Thailand,2023-11-30T00:00:00+07:00,มหาสารคาม,32020,Bronze
CUST-A000371,906d17dd-4398-45be-8c64-b3676975fac6,Jinjuta,Posalee,1961-09-07T00:00:00+07:00,Male,jinjuta.posalee@hotmailx.com,+6612666646,71 หมู่ 7 ถนนธรรมเมธา อำเภอศรีวิไล จังหวัดอ่างทอง 39090,Thailand,2023-12-17T00:00:00+07:00,อ่างทอง,39090,Bronze
CUST-A000372,abda4ca5-854b-49d7-8da8-b3c43de31f51,Pornchanok,Chomsri,1974-12-16T00:00:00+07:00,Female,pornchanok.chomsri@gmailx.com,+6615767041,85/1 ถ.ทรัพย์ธำรงค์ อำเภอป้อมปราบศัตรูพ่าย พะเยา 88900,Thailand,2024-07-13T00:00:00+07:00,พะเยา,88900,Bronze
CUST-A000373,25cf88fa-9d7e-4f9f-becd-7d0b88e03c77,Jitrin,Anekvorakul,1950-04-02T00:00:00+07:00,Other,jitrin.anekvorakul@gmailx.com,+6619621943,87 ถนนนาคสุทิน ต.วัดหนองช้างแล่น อ.บ่อไร่ สระแก้ว 79890,Thailand,2023-07-25T00:00:00+07:00,สระแก้ว,79890,Bronze
CUST-A000374,978eaf88-819f-4aa4-aa9d-e07ab761da61,Jaruwan,Pothanun,1915-12-01T00:00:00+06:42,Female,jaruwan.pothanun@gmailx.com,+6614791683,25 หมู่ 70 ถนนธาราธร เว่อ จ.กาฬสินธุ์ 71800,Thailand,2023-10-10T00:00:00+07:00,กาฬสินธุ์,71800,Bronze
CUST-A000375,fae39467-ac99-4497-826d-f099a73b5e22,Chaiwut,Methavorakul,2014-09-03T00:00:00+07:00,Other,chaiwut.methavorakul@hotmailx.com,+6612168186,84/1 ซอยไชยภา พิษณุโลก 24640,Thailand,2024-03-04T00:00:00+07:00,พิษณุโลก,24640,Bronze
CUST-A000376,92113d0b-f2b2-4219-a639-cc77a41a9e74,Teetat,Suraprasert,1957-07-28T00:00:00+07:00,Male,teetat.suraprasert@hotmailx.com,+6613493944,73/20 ถนนนวลเพ็ง ต.บางโรง อ.ภูเขียว จ.เชียงราย 54010,Thailand,2023-09-12T00:00:00+07:00,เชียงราย,54010,Bronze
CUST-A000377,81fedc7e-f08c-4d69-bc55-7a80991fef78,Sorawut,Pitanuwat,1930-02-16T00:00:00+07:00,Female,sorawut.pitanuwat@gmailx.com,+6618232736,9/1 ถ.ตั้งกุลงาม ตำบลบึงหนองอิเฒ่า อำเภอเทพสถิต ชุมพร 94440,Thailand,2023-09-12T00:00:00+07:00,ชุมพร,94440,Bronze
CUST-A000378,dff84c56-ba39-41c8-905e-7b81bc4ce116,Peem,Pongpanitch,2001-04-22T00:00:00+07:00,Female,peem.pongpanitch@hotmailx.com,+6611082039,9 ถนนถนัดการเขียน แก้งคร้อ จ.กาฬสินธุ์ 80700,Thailand,2023-12-28T00:00:00+07:00,กาฬสินธุ์,80700,Bronze
CUST-A000379,7b5bd77e-3882-4f7e-978f-83b8f85b4ca0,Prima,Pikatsingkorn,1913-01-24T00:00:00+06:42,Female,prima.pikatsingkorn@hotmailx.com,+6611821573,825/38 ถนนนฤภัย ตำบลในเตา อำเภอนาหว้า สุรินทร์ 41590,Thailand,2024-05-13T00:00:00+07:00,สุรินทร์,41590,Bronze
CUST-A000380,2206a7b5-48a3-498e-bd86-316e51d76848,Phubes,Sujjaboriboon,2006-02-19T00:00:00+07:00,Female,phubes.sujjaboriboon@hotmailx.com,+6616761251,509/92 ถนนธนูปกรณ์ ตำบลหนองแสง อำเภอภักดีชุมพล ชัยนาท 95320,Thailand,2024-04-21T00:00:00+07:00,ชัยนาท,95320,Bronze
CUST-A000381,14144682-10b7-4999-8d94-b856a6010f6d,Nutcha,Kitprapa,2022-05-15T00:00:00+07:00,Other,nutcha.kitprapa@hotmailx.com,+6617388088,97/6 ต.เขาขาว อ.เวียงป่าเป้า อุบลราชธานี 90390,Thailand,2023-11-23T00:00:00+07:00,อุบลราชธานี,90390,Bronze
CUST-A000382,1132afe8-f441-4665-8aec-524edf2beb29,Phenphitcha,Boonpungbaramee,2015-05-31T00:00:00+07:00,Other,phenphitcha.boonpungbaramee@hotmailx.com,+6615898401,122/7 ถนนธัญาโภชน์ อำเภอเวียงแก่น นนทบุรี 44320,Thailand,2023-07-27T00:00:00+07:00,นนทบุรี,44320,Bronze
CUST-A000383,e470aef7-5b25-4c08-807c-d7ff733869e4,Suwijuk,Pianduangsri,1997-10-16T00:00:00+07:00,Other,suwijuk.pianduangsri@gmailx.com,+6616309886,46/0 ถนนดำริห์ชอบ ต.ปากพลี อ.บ่อไร่ จ.ชัยภูมิ 47030,Thailand,2023-10-10T00:00:00+07:00,ชัยภูมิ,47030,Bronze
CUST-A000384,ad734191-629b-44b7-b373-c771e29b2ada,Atit,Kumsoontorn,2010-04-06T00:00:00+07:00,Female,atit.kumsoontorn@hotmailx.com,+6614422507,68 หมู่ 97 ต.บางแคใต้ อ.ซับใหญ่ ชัยภูมิ 24710,Thailand,2023-09-03T00:00:00+07:00,ชัยภูมิ,24710,Bronze
CUST-A000385,657f64f1-7827-4754-aa30-7d533808df03,Pattapon,Sooksawang,2007-05-21T00:00:00+07:00,Male,pattapon.sooksawang@hotmailx.com,+6614146106,11/48 ถนนถนัดการยนต์ ตำบลบางตลาด อำเภอศรีสงคราม จังหวัดพัทลุง 63770,Thailand,2023-08-22T00:00:00+07:00,พัทลุง,63770,Bronze
CUST-A000386,4fe1da2b-51fa-455c-bbfd-0ae31bc8093b,Prames,Chaihirankarn,2011-11-07T00:00:00+07:00,Other,prames.chaihirankarn@gmailx.com,+6613040464,9 ถนนดีตพันธุ์ ตำบลท่างิ้ว อำเภอแม่ลาว ตรัง 87100,Thailand,2023-12-21T00:00:00+07:00,ตรัง,87100,Bronze
CUST-A000387,8eff95c3-1113-4920-98e8-db5d0ee59a5c,Phubes,Sujjaboriboon,1996-04-26T00:00:00+07:00,Female,phubes.sujjaboriboon@gmailx.com,+6616037212,09 หมู่ 65 ถนนผลบุญ อำเภอหนองบัวระเหว จังหวัดเชียงใหม่ 42140,Thailand,2024-04-05T00:00:00+07:00,เชียงใหม่,42140,Bronze
CUST-A000388,2e6270ea-9b4c-47ac-869f-1b8e4639572d,Nattawun,Matinawin,2017-09-13T00:00:00+07:00,Other,nattawun.matinawin@gmailx.com,+6619416183,4 ถ.โพธิสัตย์ ต.ปากแจ่ม อ.บางสะพานน้อย ร้อยเอ็ด 36400,Thailand,2023-10-30T00:00:00+07:00,ร้อยเอ็ด,36400,Bronze
CUST-A000389,cabd4360-7073-468c-9f6d-32b0b85811ca,Puntira,Pichpandecha,1962-02-26T00:00:00+07:00,Male,puntira.pichpandecha@gmailx.com,+6611542318,23/13 ซอยธรรมฤดี โคกกรวด หนองบัวแดง นครพนม 58380,Thailand,2024-03-22T00:00:00+07:00,นครพนม,58380,Bronze
CUST-A000390,a780fd17-7466-4ab4-bc0c-6f7f605d83d6,Peem,Bunlupong,2015-12-09T00:00:00+07:00,Female,peem.bunlupong@hotmailx.com,+6617719188,77/2 ถ.แก้วชลคราม ตำบลบ่อเนินขามใหม่ อำเภอนาแก กรุงเทพมหานคร 54180,Thailand,2023-08-21T00:00:00+07:00,กรุงเทพมหานคร,54180,Bronze
CUST-A000391,6c251ed4-1184-4bcc-a0eb-d8d819210759,Pattatomporn,Sireelert,1965-04-24T00:00:00+07:00,Female,pattatomporn.sireelert@hotmailx.com,+6619977263,14 ถนนถนัดเดินข่าว อ.เนินสง่า จ.สุรินทร์ 43480,Thailand,2024-05-02T00:00:00+07:00,สุรินทร์,43480,Bronze
CUST-A000392,9c9943cd-cc03-4f81-b205-6d9914439129,Tunchanok,Sorattanachai,1955-04-23T00:00:00+07:00,Male,tunchanok.sorattanachai@gmailx.com,+6613376494,5/5 หมู่บ้านธเนษฐ คอนสาร มหาสารคาม 40420,Thailand,2024-06-27T00:00:00+07:00,มหาสารคาม,40420,Bronze
CUST-A000393,d19eb3fa-cbd2-4434-9634-e0f007db1b88,Patcharaporn,Prayoonhong,1963-08-19T00:00:00+07:00,Other,patcharaporn.prayoonhong@hotmailx.com,+6618853948,29 หมู่ 0 ถ.ชุมวระ อ.สะพานสูง น่าน 38740,Thailand,2024-04-20T00:00:00+07:00,น่าน,38740,Bronze
CUST-A000394,69a51097-cbf5-402c-b0e5-218382cf3959,Pakjira,Sooksawang,1958-12-13T00:00:00+07:00,Other,pakjira.sooksawang@hotmailx.com,+6611436850,21 หมู่ 84 ถนนนุ่มกัน ต.นาหินลาดเล็ก อ.เนินสง่า ศรีสะเกษ 89450,Thailand,2023-12-19T00:00:00+07:00,ศรีสะเกษ,89450,Bronze
